tag,step,value
Episode_Reward/foot_swing_height,840,-0.04458470270037651
Episode_Reward/foot_swing_height,841,-0.04641038179397583
Episode_Reward/foot_swing_height,842,-0.037368293851614
Episode_Reward/foot_swing_height,843,-0.03895413503050804
Episode_Reward/foot_swing_height,844,-0.04224677011370659
Episode_Reward/foot_swing_height,845,-0.04530821368098259
Episode_Reward/foot_swing_height,846,-0.03939229995012283
Episode_Reward/foot_swing_height,847,-0.04076363146305084
Episode_Reward/foot_swing_height,848,-0.03815877065062523
Episode_Reward/foot_swing_height,849,-0.04524630308151245
Episode_Reward/foot_swing_height,850,-0.041076190769672394
Episode_Reward/foot_swing_height,851,-0.046656787395477295
Episode_Reward/foot_swing_height,852,-0.04531455785036087
Episode_Reward/foot_swing_height,853,-0.04712257906794548
Episode_Reward/foot_swing_height,854,-0.044900309294462204
Episode_Reward/foot_swing_height,855,-0.04657865688204765
Episode_Reward/foot_swing_height,856,-0.04273126274347305
Episode_Reward/foot_swing_height,857,-0.0483318492770195
Episode_Reward/foot_swing_height,858,-0.04244392365217209
Episode_Reward/foot_swing_height,859,-0.04089844226837158
Episode_Reward/foot_swing_height,860,-0.04723162576556206
Episode_Reward/foot_swing_height,861,-0.04653531312942505
Episode_Reward/foot_swing_height,862,-0.047431401908397675
Episode_Reward/foot_swing_height,863,-0.04500682279467583
Episode_Reward/foot_swing_height,864,-0.04215231165289879
Episode_Reward/foot_swing_height,865,-0.04342423006892204
Episode_Reward/foot_swing_height,866,-0.04430023580789566
Episode_Reward/foot_swing_height,867,-0.04767211526632309
Episode_Reward/foot_swing_height,868,-0.05182858556509018
Episode_Reward/foot_swing_height,869,-0.039370983839035034
Episode_Reward/foot_swing_height,870,-0.0484132394194603
Episode_Reward/foot_swing_height,871,-0.04654581472277641
Episode_Reward/foot_swing_height,872,-0.04410679265856743
Episode_Reward/foot_swing_height,873,-0.04570028930902481
Episode_Reward/foot_swing_height,874,-0.04932362958788872
Episode_Reward/foot_swing_height,875,-0.042957793921232224
Episode_Reward/foot_swing_height,876,-0.044114649295806885
Episode_Reward/foot_swing_height,877,-0.044949721544981
Episode_Reward/foot_swing_height,878,-0.040452323853969574
Episode_Reward/foot_swing_height,879,-0.04062025994062424
Episode_Reward/foot_swing_height,880,-0.049000781029462814
Episode_Reward/foot_swing_height,881,-0.04863382503390312
Episode_Reward/foot_swing_height,882,-0.04674290120601654
Episode_Reward/foot_swing_height,883,-0.04091385006904602
Episode_Reward/foot_swing_height,884,-0.04291103407740593
Episode_Reward/foot_swing_height,885,-0.04483519494533539
Episode_Reward/foot_swing_height,886,-0.0481020025908947
Episode_Reward/foot_swing_height,887,-0.051642805337905884
Episode_Reward/foot_swing_height,888,-0.04433351010084152
Episode_Reward/foot_swing_height,889,-0.045238714665174484
Episode_Reward/foot_swing_height,890,-0.038635388016700745
Episode_Reward/foot_swing_height,891,-0.048206876963377
Episode_Reward/foot_swing_height,892,-0.04262372851371765
Episode_Reward/foot_swing_height,893,-0.043323397636413574
Episode_Reward/foot_swing_height,894,-0.04491223022341728
Episode_Reward/foot_swing_height,895,-0.04212108254432678
Episode_Reward/foot_swing_height,896,-0.041161056607961655
Episode_Reward/foot_swing_height,897,-0.0455806702375412
Episode_Reward/foot_swing_height,898,-0.04182899743318558
Episode_Reward/foot_swing_height,899,-0.04364793002605438
Episode_Reward/foot_swing_height,900,-0.045668281614780426
Episode_Reward/foot_swing_height,901,-0.04633181542158127
Episode_Reward/foot_swing_height,902,-0.04007215425372124
Episode_Reward/foot_swing_height,903,-0.04607768356800079
Episode_Reward/foot_swing_height,904,-0.047472864389419556
Episode_Reward/foot_swing_height,905,-0.03988099843263626
Episode_Reward/foot_swing_height,906,-0.04559329152107239
Episode_Reward/foot_swing_height,907,-0.04145368933677673
Episode_Reward/foot_swing_height,908,-0.04505671560764313
Episode_Reward/foot_swing_height,909,-0.04583405703306198
Episode_Reward/foot_swing_height,910,-0.049768950790166855
Episode_Reward/foot_swing_height,911,-0.04142919182777405
Episode_Reward/foot_swing_height,912,-0.04723317548632622
Episode_Reward/foot_swing_height,913,-0.04324571415781975
Episode_Reward/foot_swing_height,914,-0.04294934868812561
Episode_Reward/foot_swing_height,915,-0.04715723916888237
Episode_Reward/foot_swing_height,916,-0.04383977875113487
Episode_Reward/foot_swing_height,917,-0.03734447807073593
Episode_Reward/foot_swing_height,918,-0.043694496154785156
Episode_Reward/foot_swing_height,919,-0.044191934168338776
Episode_Reward/foot_swing_height,920,-0.04160938411951065
Episode_Reward/foot_swing_height,921,-0.04094129428267479
Episode_Reward/foot_swing_height,922,-0.048693787306547165
Episode_Reward/foot_swing_height,923,-0.04461384564638138
Episode_Reward/foot_swing_height,924,-0.04580353945493698
Episode_Reward/foot_swing_height,925,-0.03793928027153015
Episode_Reward/foot_swing_height,926,-0.04251987859606743
Episode_Reward/foot_swing_height,927,-0.04063902422785759
Episode_Reward/foot_swing_height,928,-0.03926336020231247
Episode_Reward/foot_swing_height,929,-0.037351835519075394
Episode_Reward/foot_swing_height,930,-0.04311435669660568
Episode_Reward/foot_swing_height,931,-0.038138847798109055
Episode_Reward/foot_swing_height,932,-0.03865930065512657
Episode_Reward/foot_swing_height,933,-0.0412299707531929
Episode_Reward/foot_swing_height,934,-0.042299460619688034
Episode_Reward/foot_swing_height,935,-0.04422568902373314
Episode_Reward/foot_swing_height,936,-0.05047248303890228
Episode_Reward/foot_swing_height,937,-0.04021940752863884
Episode_Reward/foot_swing_height,938,-0.04976041242480278
Episode_Reward/foot_swing_height,939,-0.04090334475040436
Episode_Reward/foot_swing_height,940,-0.040429648011922836
Episode_Reward/foot_swing_height,941,-0.04356890916824341
Episode_Reward/foot_swing_height,942,-0.04734398424625397
Episode_Reward/foot_swing_height,943,-0.04606463015079498
Episode_Reward/foot_swing_height,944,-0.041878145188093185
Episode_Reward/foot_swing_height,945,-0.0423317477107048
Episode_Reward/foot_swing_height,946,-0.03800623491406441
Episode_Reward/foot_swing_height,947,-0.04050292819738388
Episode_Reward/foot_swing_height,948,-0.037248801440000534
Episode_Reward/foot_swing_height,949,-0.04413768649101257
Episode_Reward/foot_swing_height,950,-0.04531461000442505
Episode_Reward/foot_swing_height,951,-0.0451960526406765
Episode_Reward/foot_swing_height,952,-0.047917239367961884
Episode_Reward/foot_swing_height,953,-0.04576798528432846
Episode_Reward/foot_swing_height,954,-0.0374436117708683
Episode_Reward/foot_swing_height,955,-0.04115826636552811
Episode_Reward/foot_swing_height,956,-0.04576408490538597
Episode_Reward/foot_swing_height,957,-0.039934251457452774
Episode_Reward/foot_swing_height,958,-0.04020015150308609
Episode_Reward/foot_swing_height,959,-0.04416006803512573
Episode_Reward/foot_swing_height,960,-0.041449759155511856
Episode_Reward/foot_swing_height,961,-0.041918590664863586
Episode_Reward/foot_swing_height,962,-0.04618191719055176
Episode_Reward/foot_swing_height,963,-0.04743845388293266
Episode_Reward/foot_swing_height,964,-0.04457956179976463
Episode_Reward/foot_swing_height,965,-0.047111980617046356
Episode_Reward/foot_swing_height,966,-0.03896620124578476
Episode_Reward/foot_swing_height,967,-0.04156796634197235
Episode_Reward/foot_swing_height,968,-0.04298146069049835
Episode_Reward/foot_swing_height,969,-0.04235635697841644
Episode_Reward/foot_swing_height,970,-0.04764959216117859
Episode_Reward/foot_swing_height,971,-0.042243730276823044
Episode_Reward/foot_swing_height,972,-0.04310884326696396
Episode_Reward/foot_swing_height,973,-0.0429374985396862
Episode_Reward/foot_swing_height,974,-0.038549914956092834
Episode_Reward/foot_swing_height,975,-0.04114876687526703
Episode_Reward/foot_swing_height,976,-0.04230521246790886
Episode_Reward/foot_swing_height,977,-0.03908564895391464
Episode_Reward/foot_swing_height,978,-0.034913402050733566
Episode_Reward/foot_swing_height,979,-0.03611568734049797
Episode_Reward/foot_swing_height,980,-0.03950376808643341
Episode_Reward/foot_swing_height,981,-0.040936630219221115
Episode_Reward/foot_swing_height,982,-0.042650219053030014
Episode_Reward/foot_swing_height,983,-0.03856482356786728
Episode_Reward/foot_swing_height,984,-0.04092017561197281
Episode_Reward/foot_swing_height,985,-0.03869374841451645
Episode_Reward/foot_swing_height,986,-0.040901586413383484
Episode_Reward/foot_swing_height,987,-0.042797110974788666
Episode_Reward/foot_swing_height,988,-0.040868427604436874
Episode_Reward/foot_swing_height,989,-0.039503853768110275
Episode_Reward/foot_swing_height,990,-0.04649053141474724
Episode_Reward/foot_swing_height,991,-0.04068080335855484
Episode_Reward/foot_swing_height,992,-0.048517100512981415
Episode_Reward/foot_swing_height,993,-0.040680672973394394
Episode_Reward/foot_swing_height,994,-0.04182296246290207
Episode_Reward/foot_swing_height,995,-0.043379656970500946
Episode_Reward/foot_swing_height,996,-0.03970210254192352
Episode_Reward/foot_swing_height,997,-0.04133286327123642
Episode_Reward/foot_swing_height,998,-0.03996419161558151
Episode_Reward/foot_swing_height,999,-0.038766369223594666
Episode_Reward/foot_swing_height,1000,-0.03870979696512222
Episode_Reward/foot_swing_height,1001,-0.043474458158016205
Episode_Reward/foot_swing_height,1002,-0.04326319694519043
Episode_Reward/foot_swing_height,1003,-0.04799491912126541
Episode_Reward/foot_swing_height,1004,-0.04656602069735527
Episode_Reward/foot_swing_height,1005,-0.043525755405426025
Episode_Reward/foot_swing_height,1006,-0.04345203563570976
Episode_Reward/foot_swing_height,1007,-0.040068887174129486
Episode_Reward/foot_swing_height,1008,-0.03174850717186928
Episode_Reward/foot_swing_height,1009,-0.04145122319459915
Episode_Reward/foot_swing_height,1010,-0.03895092010498047
Episode_Reward/foot_swing_height,1011,-0.03642205148935318
Episode_Reward/foot_swing_height,1012,-0.03887034207582474
Episode_Reward/foot_swing_height,1013,-0.04373643919825554
Episode_Reward/foot_swing_height,1014,-0.04397417604923248
Episode_Reward/foot_swing_height,1015,-0.042321737855672836
Episode_Reward/foot_swing_height,1016,-0.043444305658340454
Episode_Reward/foot_swing_height,1017,-0.04116341471672058
Episode_Reward/foot_swing_height,1018,-0.045274607837200165
Episode_Reward/foot_swing_height,1019,-0.04233376309275627
Episode_Reward/foot_swing_height,1020,-0.04381997510790825
Episode_Reward/foot_swing_height,1021,-0.039920657873153687
Episode_Reward/foot_swing_height,1022,-0.0432712584733963
Episode_Reward/foot_swing_height,1023,-0.040398526936769485
Episode_Reward/foot_swing_height,1024,-0.04320022463798523
Episode_Reward/foot_swing_height,1025,-0.03527025878429413
Episode_Reward/foot_swing_height,1026,-0.04011116921901703
Episode_Reward/foot_swing_height,1027,-0.04272466152906418
Episode_Reward/foot_swing_height,1028,-0.04138427600264549
Episode_Reward/foot_swing_height,1029,-0.04215502738952637
Episode_Reward/foot_swing_height,1030,-0.03913978487253189
Episode_Reward/foot_swing_height,1031,-0.04222717881202698
Episode_Reward/foot_swing_height,1032,-0.04097842425107956
Episode_Reward/foot_swing_height,1033,-0.04343727231025696
Episode_Reward/foot_swing_height,1034,-0.04971626400947571
Episode_Reward/foot_swing_height,1035,-0.04011984169483185
Episode_Reward/foot_swing_height,1036,-0.03886229544878006
Episode_Reward/foot_swing_height,1037,-0.04206444323062897
Episode_Reward/foot_swing_height,1038,-0.0410919152200222
Episode_Reward/foot_swing_height,1039,-0.04225876182317734
Episode_Reward/foot_swing_height,1040,-0.04099874943494797
Episode_Reward/foot_swing_height,1041,-0.04098771512508392
Episode_Reward/foot_swing_height,1042,-0.03912922739982605
Episode_Reward/foot_swing_height,1043,-0.03817855566740036
Episode_Reward/foot_swing_height,1044,-0.04013557732105255
Episode_Reward/foot_swing_height,1045,-0.047156378626823425
Episode_Reward/foot_swing_height,1046,-0.04078537970781326
Episode_Reward/foot_swing_height,1047,-0.039029788225889206
Episode_Reward/foot_swing_height,1048,-0.044270407408475876
Episode_Reward/foot_swing_height,1049,-0.04006832093000412
Episode_Reward/foot_swing_height,1050,-0.035406798124313354
Episode_Reward/foot_swing_height,1051,-0.04337010532617569
Episode_Reward/foot_swing_height,1052,-0.04386463016271591
Episode_Reward/foot_swing_height,1053,-0.0414125993847847
Episode_Reward/foot_swing_height,1054,-0.045005589723587036
Episode_Reward/foot_swing_height,1055,-0.04095457121729851
Episode_Reward/foot_swing_height,1056,-0.038078807294368744
Episode_Reward/foot_swing_height,1057,-0.03852035105228424
Episode_Reward/foot_swing_height,1058,-0.04151846840977669
Episode_Reward/foot_swing_height,1059,-0.04050372540950775
Episode_Reward/foot_swing_height,1060,-0.03889116272330284
Episode_Reward/foot_swing_height,1061,-0.04412403702735901
Episode_Reward/foot_swing_height,1062,-0.043003641068935394
Episode_Reward/foot_swing_height,1063,-0.048920176923274994
Episode_Reward/foot_swing_height,1064,-0.039934832602739334
Episode_Reward/foot_swing_height,1065,-0.0362335741519928
Episode_Reward/foot_swing_height,1066,-0.04038338363170624
Episode_Reward/foot_swing_height,1067,-0.03550609573721886
Episode_Reward/foot_swing_height,1068,-0.041326310485601425
Episode_Reward/foot_swing_height,1069,-0.03850670903921127
Episode_Reward/foot_swing_height,1070,-0.04119390994310379
Episode_Reward/foot_swing_height,1071,-0.04188939183950424
Episode_Reward/foot_swing_height,1072,-0.04317597299814224
Episode_Reward/foot_swing_height,1073,-0.03819511830806732
Episode_Reward/foot_swing_height,1074,-0.041189491748809814
Episode_Reward/foot_swing_height,1075,-0.037889398634433746
Episode_Reward/foot_swing_height,1076,-0.04582924768328667
Episode_Reward/foot_swing_height,1077,-0.03845852613449097
Episode_Reward/foot_swing_height,1078,-0.035783469676971436
Episode_Reward/foot_swing_height,1079,-0.037180911749601364
Episode_Reward/foot_swing_height,1080,-0.03920058533549309
Episode_Reward/foot_swing_height,1081,-0.039146773517131805
Episode_Reward/foot_swing_height,1082,-0.03483181446790695
Episode_Reward/foot_swing_height,1083,-0.03730311989784241
Episode_Reward/foot_swing_height,1084,-0.041787855327129364
Episode_Reward/foot_swing_height,1085,-0.03876271843910217
Episode_Reward/foot_swing_height,1086,-0.041001465171575546
Episode_Reward/foot_swing_height,1087,-0.042629584670066833
Episode_Reward/foot_swing_height,1088,-0.043095193803310394
Episode_Reward/foot_swing_height,1089,-0.03812475502490997
Episode_Reward/foot_swing_height,1090,-0.04140162095427513
Episode_Reward/foot_swing_height,1091,-0.03810928761959076
Episode_Reward/foot_swing_height,1092,-0.037131376564502716
Episode_Reward/foot_swing_height,1093,-0.04011078551411629
Episode_Reward/foot_swing_height,1094,-0.039033498615026474
Episode_Reward/foot_swing_height,1095,-0.03823009505867958
Episode_Reward/foot_swing_height,1096,-0.03924188017845154
Episode_Reward/foot_swing_height,1097,-0.043830275535583496
Episode_Reward/foot_swing_height,1098,-0.0409541130065918
Episode_Reward/foot_swing_height,1099,-0.03535981476306915
Episode_Reward/foot_swing_height,1100,-0.04098578542470932
Episode_Reward/foot_swing_height,1101,-0.03785666450858116
Episode_Reward/foot_swing_height,1102,-0.038133323192596436
Episode_Reward/foot_swing_height,1103,-0.04727137088775635
Episode_Reward/foot_swing_height,1104,-0.04208707809448242
Episode_Reward/foot_swing_height,1105,-0.04087067395448685
Episode_Reward/foot_swing_height,1106,-0.04179082438349724
Episode_Reward/foot_swing_height,1107,-0.036767978221178055
Episode_Reward/foot_swing_height,1108,-0.03265786170959473
Episode_Reward/foot_swing_height,1109,-0.04184740036725998
Episode_Reward/foot_swing_height,1110,-0.04239670932292938
Episode_Reward/foot_swing_height,1111,-0.04077881574630737
Episode_Reward/foot_swing_height,1112,-0.04290904849767685
Episode_Reward/foot_swing_height,1113,-0.03811533749103546
Episode_Reward/foot_swing_height,1114,-0.04017765820026398
Episode_Reward/foot_swing_height,1115,-0.038663700222969055
Episode_Reward/foot_swing_height,1116,-0.04071315377950668
Episode_Reward/foot_swing_height,1117,-0.044402554631233215
Episode_Reward/foot_swing_height,1118,-0.0416964553296566
Episode_Reward/foot_swing_height,1119,-0.03860948979854584
Episode_Reward/foot_swing_height,1120,-0.03963211923837662
Episode_Reward/foot_swing_height,1121,-0.034940704703330994
Episode_Reward/foot_swing_height,1122,-0.04051334410905838
Episode_Reward/foot_swing_height,1123,-0.036537446081638336
Episode_Reward/foot_swing_height,1124,-0.0430503785610199
Episode_Reward/foot_swing_height,1125,-0.03747471421957016
Episode_Reward/foot_swing_height,1126,-0.03704632446169853
Episode_Reward/foot_swing_height,1127,-0.043423257768154144
Episode_Reward/foot_swing_height,1128,-0.03861650452017784
Episode_Reward/foot_swing_height,1129,-0.04093771427869797
Episode_Reward/foot_swing_height,1130,-0.04055145010352135
Episode_Reward/foot_swing_height,1131,-0.03799651190638542
Episode_Reward/foot_swing_height,1132,-0.03926706314086914
Episode_Reward/foot_swing_height,1133,-0.037655964493751526
Episode_Reward/foot_swing_height,1134,-0.03597962483763695
Episode_Reward/foot_swing_height,1135,-0.03489182889461517
Episode_Reward/foot_swing_height,1136,-0.03644736111164093
Episode_Reward/foot_swing_height,1137,-0.03696240857243538
Episode_Reward/foot_swing_height,1138,-0.040237799286842346
Episode_Reward/foot_swing_height,1139,-0.04256489872932434
Episode_Reward/foot_swing_height,1140,-0.028625300154089928
Episode_Reward/foot_swing_height,1141,-0.041973695158958435
Episode_Reward/foot_swing_height,1142,-0.0379040353000164
Episode_Reward/foot_swing_height,1143,-0.03755078464746475
Episode_Reward/foot_swing_height,1144,-0.04198414832353592
Episode_Reward/foot_swing_height,1145,-0.043885838240385056
Episode_Reward/foot_swing_height,1146,-0.03757185861468315
Episode_Reward/foot_swing_height,1147,-0.042676955461502075
Episode_Reward/foot_swing_height,1148,-0.039658889174461365
Episode_Reward/foot_swing_height,1149,-0.03905455768108368
Episode_Reward/foot_swing_height,1150,-0.03861608728766441
Episode_Reward/foot_swing_height,1151,-0.040262266993522644
Episode_Reward/foot_swing_height,1152,-0.045990101993083954
Episode_Reward/foot_swing_height,1153,-0.038919128477573395
Episode_Reward/foot_swing_height,1154,-0.04285847395658493
Episode_Reward/foot_swing_height,1155,-0.04263544827699661
Episode_Reward/foot_swing_height,1156,-0.03820928558707237
Episode_Reward/foot_swing_height,1157,-0.03510863333940506
Episode_Reward/foot_swing_height,1158,-0.0396176278591156
Episode_Reward/foot_swing_height,1159,-0.03189465403556824
Episode_Reward/foot_swing_height,1160,-0.04163259267807007
Episode_Reward/foot_swing_height,1161,-0.035235799849033356
Episode_Reward/foot_swing_height,1162,-0.03752025216817856
Episode_Reward/foot_swing_height,1163,-0.03608586639165878
Episode_Reward/foot_swing_height,1164,-0.03922031819820404
Episode_Reward/foot_swing_height,1165,-0.030403178185224533
Episode_Reward/foot_swing_height,1166,-0.03709300979971886
Episode_Reward/foot_swing_height,1167,-0.036260511726140976
Episode_Reward/foot_swing_height,1168,-0.03241882473230362
Episode_Reward/foot_swing_height,1169,-0.039246246218681335
Episode_Reward/foot_swing_height,1170,-0.03738848865032196
Episode_Reward/foot_swing_height,1171,-0.04127109795808792
Episode_Reward/foot_swing_height,1172,-0.041491102427244186
Episode_Reward/foot_swing_height,1173,-0.03561555594205856
Episode_Reward/foot_swing_height,1174,-0.0399266853928566
Episode_Reward/foot_swing_height,1175,-0.03425048291683197
Episode_Reward/foot_swing_height,1176,-0.03737713396549225
Episode_Reward/foot_swing_height,1177,-0.03675656393170357
Episode_Reward/foot_swing_height,1178,-0.036192554980516434
Episode_Reward/foot_swing_height,1179,-0.03845961019396782
Episode_Reward/foot_swing_height,1180,-0.037283044308423996
Episode_Reward/foot_swing_height,1181,-0.03781462460756302
Episode_Reward/foot_swing_height,1182,-0.03876209259033203
Episode_Reward/foot_swing_height,1183,-0.037676338106393814
Episode_Reward/foot_swing_height,1184,-0.037916168570518494
Episode_Reward/foot_swing_height,1185,-0.04020152613520622
Episode_Reward/foot_swing_height,1186,-0.04264114797115326
Episode_Reward/foot_swing_height,1187,-0.040110595524311066
Episode_Reward/foot_swing_height,1188,-0.03592456132173538
Episode_Reward/foot_swing_height,1189,-0.039869025349617004
Episode_Reward/foot_swing_height,1190,-0.03810407966375351
Episode_Reward/foot_swing_height,1191,-0.04087505489587784
Episode_Reward/foot_swing_height,1192,-0.033346112817525864
Episode_Reward/foot_swing_height,1193,-0.040863703936338425
Episode_Reward/foot_swing_height,1194,-0.04277556389570236
Episode_Reward/foot_swing_height,1195,-0.04062787815928459
Episode_Reward/foot_swing_height,1196,-0.04604969918727875
Episode_Reward/foot_swing_height,1197,-0.03809919208288193
Episode_Reward/foot_swing_height,1198,-0.03406795486807823
Episode_Reward/foot_swing_height,1199,-0.03885107487440109
Episode_Reward/foot_swing_height,1200,-0.043408796191215515
Episode_Reward/foot_swing_height,1201,-0.034921541810035706
Episode_Reward/foot_swing_height,1202,-0.042687639594078064
Episode_Reward/foot_swing_height,1203,-0.03803303465247154
Episode_Reward/foot_swing_height,1204,-0.04036245867609978
Episode_Reward/foot_swing_height,1205,-0.0373033806681633
Episode_Reward/foot_swing_height,1206,-0.03752705454826355
Episode_Reward/foot_swing_height,1207,-0.04210936278104782
Episode_Reward/foot_swing_height,1208,-0.038490016013383865
Episode_Reward/foot_swing_height,1209,-0.03681384027004242
Episode_Reward/foot_swing_height,1210,-0.037475623190402985
Episode_Reward/foot_swing_height,1211,-0.03756421431899071
Episode_Reward/foot_swing_height,1212,-0.0392688512802124
Episode_Reward/foot_swing_height,1213,-0.04195170849561691
Episode_Reward/foot_swing_height,1214,-0.04162861779332161
Episode_Reward/foot_swing_height,1215,-0.03774606063961983
Episode_Reward/foot_swing_height,1216,-0.03804982826113701
Episode_Reward/foot_swing_height,1217,-0.03515366464853287
Episode_Reward/foot_swing_height,1218,-0.03392171859741211
Episode_Reward/foot_swing_height,1219,-0.035128746181726456
Episode_Reward/foot_swing_height,1220,-0.03785087168216705
Episode_Reward/foot_swing_height,1221,-0.039249442517757416
Episode_Reward/foot_swing_height,1222,-0.03527088835835457
Episode_Reward/foot_swing_height,1223,-0.037396855652332306
Episode_Reward/foot_swing_height,1224,-0.03888505697250366
Episode_Reward/foot_swing_height,1225,-0.03433564305305481
Episode_Reward/foot_swing_height,1226,-0.03861752524971962
Episode_Reward/foot_swing_height,1227,-0.04048670828342438
Episode_Reward/foot_swing_height,1228,-0.041392870247364044
Episode_Reward/foot_swing_height,1229,-0.034677788615226746
Episode_Reward/foot_swing_height,1230,-0.03448808938264847
Episode_Reward/foot_swing_height,1231,-0.0390375554561615
Episode_Reward/foot_swing_height,1232,-0.0376654788851738
Episode_Reward/foot_swing_height,1233,-0.03825702518224716
Episode_Reward/foot_swing_height,1234,-0.03586447983980179
Episode_Reward/foot_swing_height,1235,-0.039152782410383224
Episode_Reward/foot_swing_height,1236,-0.034167349338531494
Episode_Reward/foot_swing_height,1237,-0.03831735998392105
Episode_Reward/foot_swing_height,1238,-0.03866012394428253
Episode_Reward/foot_swing_height,1239,-0.03958212584257126
Episode_Reward/foot_swing_height,1240,-0.03458461910486221
Episode_Reward/foot_swing_height,1241,-0.03661917895078659
Episode_Reward/foot_swing_height,1242,-0.034930452704429626
Episode_Reward/foot_swing_height,1243,-0.03608032688498497
Episode_Reward/foot_swing_height,1244,-0.03956723213195801
Episode_Reward/foot_swing_height,1245,-0.03694654256105423
Episode_Reward/foot_swing_height,1246,-0.0369279608130455
Episode_Reward/foot_swing_height,1247,-0.034649189561605453
Episode_Reward/foot_swing_height,1248,-0.038451842963695526
Episode_Reward/foot_swing_height,1249,-0.04058437794446945
Episode_Reward/foot_swing_height,1250,-0.0383216068148613
Episode_Reward/foot_swing_height,1251,-0.03640792518854141
Episode_Reward/foot_swing_height,1252,-0.03560744225978851
Episode_Reward/foot_swing_height,1253,-0.03877762705087662
Episode_Reward/foot_swing_height,1254,-0.03973598778247833
Episode_Reward/foot_swing_height,1255,-0.03871328383684158
Episode_Reward/foot_swing_height,1256,-0.038668192923069
Episode_Reward/foot_swing_height,1257,-0.04139476642012596
Episode_Reward/foot_swing_height,1258,-0.034761086106300354
Episode_Reward/foot_swing_height,1259,-0.03797532618045807
Episode_Reward/foot_swing_height,1260,-0.037929780781269073
Episode_Reward/foot_swing_height,1261,-0.03412103280425072
Episode_Reward/foot_swing_height,1262,-0.035486653447151184
Episode_Reward/foot_swing_height,1263,-0.03626016899943352
Episode_Reward/foot_swing_height,1264,-0.04210434481501579
Episode_Reward/foot_swing_height,1265,-0.036519426852464676
Episode_Reward/foot_swing_height,1266,-0.03809846192598343
Episode_Reward/foot_swing_height,1267,-0.0353468656539917
Episode_Reward/foot_swing_height,1268,-0.04020443931221962
Episode_Reward/foot_swing_height,1269,-0.037764571607112885
Episode_Reward/foot_swing_height,1270,-0.041407257318496704
Episode_Reward/foot_swing_height,1271,-0.035029612481594086
Episode_Reward/foot_swing_height,1272,-0.03316512703895569
Episode_Reward/foot_swing_height,1273,-0.03532647341489792
Episode_Reward/foot_swing_height,1274,-0.037534184753894806
Episode_Reward/foot_swing_height,1275,-0.03246869146823883
Episode_Reward/foot_swing_height,1276,-0.03672582656145096
Episode_Reward/foot_swing_height,1277,-0.03585873171687126
Episode_Reward/foot_swing_height,1278,-0.03818172216415405
Episode_Reward/foot_swing_height,1279,-0.03782813996076584
Episode_Reward/foot_swing_height,1280,-0.03546345233917236
Episode_Reward/foot_swing_height,1281,-0.03700918331742287
Episode_Reward/foot_swing_height,1282,-0.035314708948135376
Episode_Reward/foot_swing_height,1283,-0.03533332422375679
Episode_Reward/foot_swing_height,1284,-0.03129878640174866
Episode_Reward/foot_swing_height,1285,-0.04206329584121704
Episode_Reward/foot_swing_height,1286,-0.037356190383434296
Episode_Reward/foot_swing_height,1287,-0.03643445298075676
Episode_Reward/foot_swing_height,1288,-0.03486314043402672
Episode_Reward/foot_swing_height,1289,-0.03275880590081215
Episode_Reward/foot_swing_height,1290,-0.03613030165433884
Episode_Reward/foot_swing_height,1291,-0.04147464781999588
Episode_Reward/foot_swing_height,1292,-0.033567722886800766
Episode_Reward/foot_swing_height,1293,-0.03493470698595047
Episode_Reward/foot_swing_height,1294,-0.03672858327627182
Episode_Reward/foot_swing_height,1295,-0.0380428209900856
Episode_Reward/foot_swing_height,1296,-0.0390736386179924
Episode_Reward/foot_swing_height,1297,-0.03652776777744293
Episode_Reward/foot_swing_height,1298,-0.0381338857114315
Episode_Reward/foot_swing_height,1299,-0.03985251113772392
Episode_Reward/foot_swing_height,1300,-0.03452390059828758
Episode_Reward/foot_swing_height,1301,-0.03610501438379288
Episode_Reward/foot_swing_height,1302,-0.036253973841667175
Episode_Reward/foot_swing_height,1303,-0.03561830893158913
Episode_Reward/foot_swing_height,1304,-0.03452454134821892
Episode_Reward/foot_swing_height,1305,-0.03206252306699753
Episode_Reward/foot_swing_height,1306,-0.03784026950597763
Episode_Reward/foot_swing_height,1307,-0.03264530748128891
Episode_Reward/foot_swing_height,1308,-0.03177977725863457
Episode_Reward/foot_swing_height,1309,-0.03248057886958122
Episode_Reward/foot_swing_height,1310,-0.040412537753582
Episode_Reward/foot_swing_height,1311,-0.0384925976395607
Episode_Reward/foot_swing_height,1312,-0.036899443715810776
Episode_Reward/foot_swing_height,1313,-0.03343578800559044
Episode_Reward/foot_swing_height,1314,-0.030371051281690598
Episode_Reward/foot_swing_height,1315,-0.03532501310110092
Episode_Reward/foot_swing_height,1316,-0.03700811415910721
Episode_Reward/foot_swing_height,1317,-0.03882976621389389
Episode_Reward/foot_swing_height,1318,-0.03527805954217911
Episode_Reward/foot_swing_height,1319,-0.037937648594379425
Episode_Reward/foot_swing_height,1320,-0.03813644126057625
Episode_Reward/foot_swing_height,1321,-0.03849032521247864
Episode_Reward/foot_swing_height,1322,-0.03687744587659836
Episode_Reward/foot_swing_height,1323,-0.04114032909274101
Episode_Reward/foot_swing_height,1324,-0.03276534378528595
Episode_Reward/foot_swing_height,1325,-0.03274965286254883
Episode_Reward/foot_swing_height,1326,-0.03331039845943451
Episode_Reward/foot_swing_height,1327,-0.03561899811029434
